user_id,orders_per_month,avg_order_value,last_order_days,customer_rating,discount_used_before,ordered_without_discount,recommended_discount
1517,19,188,51,4.6,0,1,37
1518,9,824,37,4.5,0,0,50
1519,15,442,54,4.3,0,1,47
1520,10,384,17,4.4,1,0,38
1521,9,892,57,3.6,1,0,50
1522,17,596,34,4.8,0,0,33
1523,4,472,55,4.7,0,0,50
1524,16,849,12,3.5,0,0,24
1525,18,330,54,3.1,1,1,41
1526,11,347,48,3.2,1,0,50
1527,11,109,40,4.6,1,0,48
1528,19,353,42,3.6,0,1,33
1529,16,750,28,2.7,1,0,32
1530,4,923,20,3.0,0,1,50
1531,8,198,8,2.7,1,1,38
1532,19,459,4,4.1,0,1,14
1533,12,944,47,3.9,1,1,49
1534,6,771,2,4.2,1,1,39
1535,1,144,12,3.4,0,1,50
1536,7,531,29,3.8,0,1,50
1537,3,485,47,3.7,0,0,50
1538,15,613,3,4.2,1,1,21
1539,20,481,27,4.4,1,1,23
1540,10,435,20,3.8,1,0,40
1541,5,598,60,2.8,0,1,50
1542,13,722,45,3.2,0,1,46
1543,11,406,47,3.3,1,1,50
1544,14,475,8,4.4,1,0,26
1545,6,995,3,3.6,1,0,39
1546,16,494,30,4.6,0,0,33
1547,7,656,20,2.6,0,1,46
1548,18,744,15,4.8,0,1,21
1549,5,344,34,3.8,0,1,50
1550,7,442,57,3.6,0,0,50
1551,11,924,33,3.2,1,1,44
1552,18,380,25,4.1,0,0,26
1553,12,346,56,4.4,0,1,50
1554,17,796,25,3.1,0,1,28
1555,14,714,1,4.9,1,1,22
1556,2,403,8,2.8,1,1,50
1557,18,868,14,2.9,1,1,21
1558,19,996,44,4.4,0,1,34
1559,15,791,26,4.6,1,1,33
1560,20,215,28,3.9,1,1,24
1561,1,290,1,2.6,1,1,48
1562,18,721,15,3.6,0,1,21
1563,11,446,47,3.5,1,0,50
1564,11,482,26,4.6,1,0,41
1565,10,114,4,3.0,0,1,32
1566,14,159,4,4.1,0,1,24
1567,5,158,49,3.6,1,1,50
1568,17,359,52,4.5,1,0,42
1569,3,892,12,3.6,0,1,50
1570,16,105,11,5.0,1,1,23
1571,14,437,52,4.2,1,1,48
1572,17,739,13,3.1,1,0,22
1573,1,117,46,2.9,0,0,50
1574,16,504,16,3.3,1,1,26
1575,16,525,5,3.6,1,1,20
1576,15,294,23,4.3,1,0,31
1577,4,804,35,4.3,1,0,50
1578,20,449,55,3.5,0,0,37
1579,12,517,53,3.4,0,0,50
1580,6,770,18,4.8,0,0,47
1581,7,213,16,4.9,0,1,44
1582,18,670,45,3.0,0,0,36
1583,5,216,56,4.1,0,1,50
1584,7,795,6,4.4,0,1,39
1585,5,272,12,3.4,0,0,46
1586,5,253,48,4.6,0,0,50
1587,11,218,52,4.8,0,0,50
1588,12,211,24,3.9,0,1,38
1589,17,810,46,3.5,1,1,39
1590,16,552,19,3.6,0,0,27
1591,6,245,47,2.9,1,0,50
1592,8,608,38,3.1,1,1,50
1593,19,456,38,4.2,1,0,31
1594,1,912,21,4.0,0,1,50
1595,4,192,12,4.6,1,1,48
1596,9,178,60,4.9,1,0,50
1597,10,224,11,4.5,0,0,35
1598,4,908,38,4.7,1,0,50
1599,1,329,52,5.0,0,1,50
1600,18,206,50,2.7,1,1,39
1601,19,594,25,2.7,0,1,24
1602,6,465,59,3.5,1,1,50
1603,15,632,2,4.6,0,1,21
1604,11,711,37,2.5,1,0,46
1605,20,338,39,2.8,0,1,29
1606,10,789,6,3.8,0,1,33
1607,13,821,11,3.6,0,0,29
1608,10,305,36,4.8,0,0,48
1609,20,551,33,3.0,1,1,26
1610,12,380,44,3.7,1,0,48
1611,4,733,33,4.5,0,0,50
1612,2,545,31,3.6,0,1,50
1613,19,101,38,3.7,1,1,31
1614,13,804,50,3.8,1,1,49
1615,6,209,51,2.6,0,1,50
1616,19,452,44,4.5,1,0,34
1617,8,207,13,4.8,0,0,40
1618,14,973,1,2.7,0,1,22
1619,3,276,8,2.5,0,1,48
1620,17,725,27,4.1,0,1,29
1621,2,243,42,3.5,1,1,50
1622,19,793,28,4.3,0,0,26
1623,19,281,1,3.4,0,0,12
1624,16,995,2,4.6,1,1,19
1625,14,640,7,4.0,0,1,25
1626,1,238,32,4.9,1,0,50
1627,18,803,23,3.9,1,0,25
1628,8,780,60,3.9,0,1,50
1629,12,111,8,3.4,0,1,30
1630,8,100,3,2.6,0,1,35
1631,12,847,3,4.9,0,1,27
1632,14,415,4,3.0,1,1,24
1633,4,163,52,3.6,1,1,50
1634,13,971,34,4.9,1,1,41
1635,13,237,46,4.4,1,0,47
1636,14,110,10,4.7,0,0,27
1637,3,642,3,4.6,1,0,45
1638,13,502,18,3.4,0,1,33
1639,7,941,38,2.5,1,1,50
1640,13,191,23,5.0,1,0,35
1641,4,360,54,2.7,0,0,50
1642,9,659,25,4.9,0,0,44
1643,2,749,43,4.7,1,1,50
1644,17,168,3,3.4,0,1,17
1645,19,349,10,3.8,1,0,17
1646,1,528,54,3.8,1,0,50
1647,20,239,52,3.7,0,1,36
1648,1,999,2,3.8,0,1,49
1649,11,379,33,3.8,1,0,44
1650,14,326,38,3.4,0,1,41
1651,5,509,23,4.2,0,0,50
1652,19,299,10,4.0,0,0,17
1653,6,143,21,2.8,0,1,48
1654,6,924,9,2.5,1,0,42
1655,3,603,50,4.2,0,1,50
1656,11,430,31,3.0,0,0,43
1657,1,372,2,2.9,1,1,49
1658,20,156,11,3.4,1,1,15
1659,19,863,58,2.8,0,0,41
1660,6,617,45,3.9,1,1,50
1661,12,438,5,3.8,0,1,28
1662,20,584,14,4.3,1,1,17
1663,7,596,39,3.6,0,1,50
1664,4,255,40,4.4,0,1,50
1665,1,846,43,3.2,0,0,50
1666,1,417,51,4.0,1,1,50
1667,18,994,44,3.0,1,0,36
1668,16,692,39,2.9,0,0,37
1669,7,597,17,3.0,1,0,44
1670,4,615,15,4.5,0,0,49
1671,1,564,55,4.4,0,1,50
1672,3,916,3,4.4,1,0,45
1673,13,733,5,3.9,0,1,26
1674,12,275,52,2.8,1,1,50
1675,9,988,15,2.6,0,0,39
1676,18,277,55,4.6,1,0,41
1677,18,877,3,4.2,0,1,15
1678,3,560,28,2.9,0,0,50
1679,4,851,27,4.2,1,1,50
1680,13,930,48,3.7,0,0,48
1681,17,670,25,4.9,0,0,28
1682,12,520,59,4.1,0,0,50
1683,1,665,53,3.7,1,1,50
1684,10,401,8,4.4,1,0,34
1685,15,765,19,4.0,1,0,29
1686,10,593,8,2.9,0,1,34
1687,14,437,54,3.3,0,1,49
1688,13,181,60,3.5,1,0,50
1689,8,573,18,5.0,0,0,43
1690,19,682,24,2.6,1,0,24
1691,14,436,50,4.9,1,1,47
1692,4,357,25,3.5,0,0,50
1693,14,514,7,4.1,1,0,25
1694,18,477,48,2.9,0,1,38
1695,12,108,10,3.0,1,0,31
1696,13,438,37,3.3,1,0,42
1697,17,823,48,2.6,0,0,40
1698,9,434,19,2.9,0,1,41
1699,17,203,22,4.7,1,1,27
1700,10,931,33,3.6,0,1,46
1701,7,965,21,3.7,1,0,46
1702,3,629,53,4.4,1,1,50
1703,10,879,45,4.6,1,1,50
1704,10,284,13,4.8,0,0,36
1705,11,826,27,3.0,1,0,41
1706,17,629,6,5.0,1,1,19
1707,2,284,18,4.5,1,1,50
1708,13,383,50,4.1,0,0,49
1709,12,951,39,4.1,0,1,45
1710,13,507,58,4.5,1,1,50
1711,4,554,58,3.7,1,0,50
1712,13,431,54,3.1,1,0,50
1713,3,887,41,3.8,1,1,50
1714,1,464,33,3.0,1,0,50
1715,1,302,16,2.6,1,1,50
1716,10,506,13,2.8,0,0,36
1717,20,641,3,2.5,0,1,11
1718,3,954,49,3.4,0,0,50
1719,6,720,37,2.6,0,1,50
1720,19,578,41,3.5,1,0,32
1721,10,315,43,3.1,0,0,50
1722,18,807,9,2.9,1,1,18
1723,20,576,41,3.1,1,0,30
1724,18,258,9,2.5,0,0,18
1725,5,416,13,4.5,0,0,46
1726,11,272,17,3.1,0,0,36
1727,13,104,41,3.0,0,0,44
1728,16,112,26,3.8,0,0,31
1729,6,289,44,4.7,1,1,50
1730,17,461,8,2.6,0,1,20
1731,1,548,59,4.8,1,0,50
1732,16,177,9,3.3,0,1,22
1733,16,610,47,3.8,1,0,41
1734,11,220,58,3.0,1,1,50
1735,4,477,17,3.7,1,0,50
1736,20,138,40,3.9,1,0,30
1737,1,648,38,3.2,1,1,50
1738,4,721,20,2.5,1,1,50
1739,3,868,50,4.3,1,1,50
1740,5,826,30,3.9,0,1,50
1741,10,673,1,3.1,0,1,30
1742,4,439,6,4.1,0,0,45
1743,2,839,3,3.3,0,0,47
1744,15,453,36,4.5,0,1,38
1745,15,596,8,4.5,0,1,24
1746,10,584,45,2.8,0,1,50
1747,16,987,57,3.8,1,0,46
1748,19,906,8,3.8,1,1,16
1749,1,488,56,4.8,1,0,50
1750,9,478,55,4.7,0,1,50
1751,3,687,33,4.1,1,0,50
1752,15,809,40,3.8,1,1,40
1753,17,437,36,3.5,0,1,34
1754,10,521,5,3.8,0,1,32
1755,17,593,26,4.8,0,0,29
1756,14,714,58,4.0,1,1,50
1757,17,109,45,4.1,0,0,38
1758,10,753,39,2.8,1,1,49
1759,16,529,17,4.5,1,0,26
1760,1,971,21,4.3,0,0,50
1761,12,664,60,3.5,0,1,50
1762,8,730,48,4.6,1,0,50
1763,8,470,40,4.2,1,0,50
1764,20,969,59,3.1,1,0,39
1765,5,215,27,2.6,1,0,50
1766,1,769,56,4.7,0,1,50
1767,4,945,42,4.9,1,0,50
1768,6,395,6,3.7,0,1,41
1769,14,758,30,3.4,0,0,37
1770,6,552,19,4.2,1,1,47
1771,8,437,29,4.5,1,0,48
1772,8,391,12,4.5,0,0,40
1773,19,597,47,4.4,1,0,35
1774,3,914,15,2.5,0,1,50
1775,15,779,33,3.5,1,1,36
1776,6,617,6,4.4,1,0,41
1777,19,235,27,3.6,0,0,25
1778,12,987,4,4.1,1,1,28
1779,10,704,40,2.9,0,0,50
1780,9,763,45,4.6,1,1,50
1781,7,300,28,4.6,0,1,50
1782,18,541,33,3.8,0,0,30
1783,11,696,12,3.0,0,0,34
1784,7,628,50,4.3,0,0,50
1785,13,188,59,4.2,0,0,50
1786,3,744,59,4.0,1,0,50
1787,7,885,36,3.6,1,1,50
1788,1,214,15,3.9,1,1,50
1789,16,569,39,4.5,1,1,37
1790,20,238,33,3.9,1,1,26
1791,6,682,28,4.7,0,0,50
1792,6,529,11,4.2,1,0,43
1793,1,992,56,2.9,0,1,50
1794,15,209,8,2.7,1,0,24
1795,20,217,49,2.5,0,1,34
1796,17,162,44,3.9,1,0,38
1797,6,396,42,4.6,0,0,50
1798,19,373,19,4.2,0,1,21
1799,7,719,32,4.5,0,0,50
1800,10,244,47,4.6,1,1,50
1801,5,176,8,3.5,1,0,44
1802,18,666,59,4.1,1,1,43
1803,20,402,58,3.5,0,0,39
1804,15,789,42,3.5,0,0,41
1805,14,796,45,3.8,1,1,44
1806,4,143,52,3.2,0,1,50
1807,16,760,13,4.5,1,0,24
1808,8,451,39,4.2,1,0,50
1809,3,445,17,4.1,0,0,50
1810,19,607,59,2.7,0,0,41
1811,3,870,48,2.9,1,1,50
1812,1,198,30,2.9,1,1,50
1813,15,447,20,5.0,0,0,30
1814,5,344,22,3.3,0,1,50
1815,3,807,15,4.7,0,1,50
1816,15,161,57,2.9,0,1,48
1817,10,322,9,4.8,0,1,34
1818,5,403,44,3.5,0,1,50
1819,16,929,17,3.3,1,0,26
1820,11,266,43,3.4,1,0,49
1821,6,751,9,4.7,0,1,42
1822,19,509,2,2.9,1,1,13
1823,8,909,8,2.8,0,0,38
1824,5,826,9,2.9,1,1,44
1825,15,761,42,2.5,1,1,41
1826,17,110,20,3.8,0,0,26
1827,7,935,50,3.2,0,0,50
1828,10,954,41,3.8,0,1,50
1829,16,428,14,3.4,1,0,25
1830,14,421,51,4.7,1,0,47
1831,10,208,49,2.7,1,1,50
1832,17,329,46,4.0,0,1,39
1833,12,400,16,3.3,1,0,34
1834,9,375,43,4.4,0,0,50
1835,12,340,37,3.2,1,1,44
1836,19,527,55,4.6,0,1,39
1837,20,746,5,4.0,0,1,12
1838,15,681,44,3.3,0,0,42
1839,5,879,20,4.1,1,1,50
1840,11,315,29,4.5,0,1,42
1841,7,680,55,4.9,1,0,50
1842,1,933,13,3.9,0,0,50
1843,3,767,41,4.9,1,0,50
1844,16,401,1,3.9,1,1,18
1845,1,173,16,4.5,1,0,50
1846,15,518,40,3.3,1,1,40
1847,4,933,8,3.4,0,1,46
1848,7,490,8,3.3,1,1,40
1849,20,427,23,3.4,0,0,21
1850,13,343,3,2.7,1,1,25
1851,4,889,30,3.4,0,1,50
1852,12,654,58,4.6,0,0,50
1853,7,541,36,4.2,0,0,50
1854,3,866,12,4.2,1,1,50
1855,16,294,12,2.5,1,0,24
1856,6,814,46,4.0,1,0,50
1857,20,662,33,2.9,1,0,26
1858,17,146,10,3.4,1,1,21
1859,18,309,9,5.0,0,1,18
1860,15,668,49,3.4,0,0,44
1861,1,176,22,4.5,0,0,50
1862,20,489,42,3.4,1,1,31
1863,19,859,51,3.5,1,1,37
1864,1,845,36,3.2,0,1,50
1865,10,290,36,2.6,1,0,48
1866,18,345,9,2.6,1,0,18
1867,11,517,43,4.8,1,1,49
1868,1,146,59,4.9,0,0,50
1869,16,113,39,4.4,0,1,37
1870,12,958,27,3.6,1,0,39
1871,4,474,56,4.4,1,0,50
1872,14,514,28,4.8,0,0,36
1873,2,688,21,4.6,0,0,50
1874,12,531,27,4.0,1,1,39
1875,19,160,6,4.3,1,0,15
1876,16,886,37,3.8,0,0,36
1877,5,626,28,3.2,0,1,50
1878,2,904,46,3.5,1,0,50
1879,16,232,11,3.9,0,1,23
1880,11,412,56,3.2,1,0,50
1881,14,775,16,3.7,0,1,30
1882,6,559,54,2.6,0,1,50
1883,13,331,21,4.3,1,1,34
1884,2,749,43,3.1,1,0,50
1885,5,455,41,4.7,0,1,50
1886,6,399,22,3.8,0,0,49
1887,14,512,27,4.4,0,0,35
1888,1,748,53,4.9,1,0,50
1889,4,996,47,3.2,0,1,50
1890,8,891,53,4.3,0,1,50
1891,2,808,21,4.1,0,0,50
1892,5,409,22,4.9,0,1,50
1893,15,827,16,3.0,0,1,28
1894,17,541,36,4.4,0,1,34
1895,15,722,36,5.0,0,1,38
1896,10,566,44,3.2,1,1,50
1897,3,421,43,4.2,0,0,50
1898,10,867,18,3.4,1,1,39
1899,20,477,15,3.0,1,1,17
1900,1,573,42,3.5,1,0,50
1901,7,388,60,4.1,0,1,50
1902,3,147,60,4.7,1,1,50
1903,6,126,17,4.7,0,1,46
1904,2,185,36,3.9,0,0,50
1905,9,679,28,3.5,0,0,46
1906,3,548,49,3.7,1,1,50
1907,18,906,40,2.9,1,0,34
1908,18,523,40,3.0,1,1,34
1909,12,954,53,2.8,1,1,50
1910,16,397,27,4.7,1,0,31
1911,11,546,2,3.6,1,1,29
1912,20,550,54,4.9,0,1,37
1913,14,349,5,4.4,0,0,24
1914,13,723,20,4.9,0,1,34
1915,6,289,43,4.6,1,0,50
1916,15,563,29,3.3,1,1,34
1917,11,124,44,3.5,1,1,50
1918,9,162,2,3.3,1,1,33
1919,3,856,47,4.0,0,1,50
1920,9,904,23,4.2,0,1,43
1921,11,421,46,4.4,0,0,50
1922,12,652,58,4.7,0,1,50
1923,13,959,42,2.9,0,1,45
1924,7,546,11,4.7,1,0,41
1925,9,263,39,2.7,1,0,50
1926,19,583,27,4.8,0,1,25
1927,2,240,5,4.1,0,1,48
1928,6,493,40,3.2,0,0,50
1929,8,318,28,2.6,1,1,48
1930,5,721,15,4.2,1,0,47
1931,18,434,48,3.3,0,1,38
1932,2,396,40,3.8,1,0,50
1933,12,952,1,4.7,1,1,26
1934,4,792,56,2.9,0,1,50
1935,1,118,5,3.7,1,0,50
1936,6,238,50,2.8,0,1,50
1937,1,144,33,4.6,1,0,50
1938,4,947,57,3.6,1,1,50
1939,14,131,5,4.9,1,1,24
1940,5,655,45,4.2,1,0,50
1941,3,254,25,3.4,0,0,50
1942,16,348,51,3.9,0,0,43
1943,20,134,41,4.1,0,1,30
1944,4,500,14,2.9,0,1,49
1945,12,267,55,4.4,0,1,50
1946,14,709,34,2.9,0,0,39
1947,1,289,48,2.5,1,0,50
1948,20,753,1,2.9,0,1,10
1949,19,771,29,3.4,1,1,26
1950,1,610,41,3.8,1,1,50
1951,18,262,47,3.0,1,0,37
1952,6,860,34,4.8,0,1,50
1953,12,848,58,3.1,0,1,50
1954,1,396,25,4.4,1,0,50
1955,16,535,3,4.2,0,1,19
1956,6,637,29,2.9,1,1,50
1957,18,677,1,4.1,0,1,14
1958,3,184,8,4.3,0,1,48
1959,6,525,50,3.0,0,1,50
1960,10,542,31,2.8,1,0,45
1961,2,383,18,4.9,0,0,50
1962,12,659,40,2.7,0,1,46
1963,16,219,49,4.7,1,0,42
1964,11,977,54,2.6,0,1,50
1965,17,595,46,3.2,0,1,39
1966,17,252,7,4.6,0,0,19
1967,9,241,7,4.0,0,0,35
1968,2,243,16,4.1,1,1,50
1969,15,474,40,3.8,0,0,40
1970,3,831,40,3.4,0,0,50
1971,16,112,30,2.6,1,1,33
1972,19,285,39,4.8,1,1,31
1973,10,161,50,3.5,0,1,50
1974,18,459,57,4.1,1,1,42
1975,7,682,41,3.8,1,1,50
1976,11,367,43,4.6,0,1,49
1977,5,713,28,3.1,0,1,50
1978,7,978,9,3.0,1,1,40
1979,20,647,11,3.6,0,0,15
1980,2,216,8,3.7,1,1,50
1981,12,232,17,3.6,0,0,34
1982,8,609,31,4.4,1,0,49
1983,11,792,44,3.3,0,1,50
1984,20,717,9,3.2,1,1,14
1985,3,459,10,3.4,1,1,49
1986,4,894,40,3.0,0,0,50
1987,11,887,26,2.6,1,0,41
1988,10,884,2,4.8,1,1,31
1989,1,720,12,4.2,0,0,50
1990,17,445,59,3.7,0,1,45
1991,10,318,31,3.2,0,0,45
1992,11,383,60,3.1,0,0,50
1993,13,856,44,3.3,1,0,46
1994,12,660,20,3.8,1,1,36
1995,12,775,39,4.4,0,1,45
1996,8,651,16,4.0,1,0,42
1997,10,992,7,4.6,0,0,33
1998,7,515,2,4.8,1,1,37
1999,6,1000,18,4.0,0,1,47
2000,2,677,21,3.8,1,0,50
2001,12,448,27,3.4,1,1,39
2002,18,407,40,4.7,0,0,34
2003,3,564,33,4.7,0,1,50
2004,7,932,5,4.5,1,0,38
2005,7,827,2,4.7,0,0,37
2006,14,834,30,4.9,0,0,37
2007,12,257,49,4.0,1,0,50
2008,12,935,7,4.4,1,0,29
2009,14,760,7,4.7,1,0,25
2010,14,180,2,3.9,0,0,23
2011,5,920,2,3.7,1,1,41
2012,15,810,37,3.6,1,1,38
2013,20,172,3,3.7,1,0,11
2014,4,759,11,4.3,1,0,47
2015,18,202,21,2.6,1,1,24
2016,15,215,57,4.9,1,1,48
2017,6,153,32,3.2,1,0,50
2018,6,481,12,3.1,1,1,44
2019,20,161,4,3.0,1,1,12
2020,1,887,8,4.8,1,0,50
2021,15,146,37,2.9,0,1,38
2022,15,647,60,3.1,0,1,50
2023,15,518,55,2.8,1,0,47
2024,2,506,21,3.0,1,1,50
2025,2,395,28,3.9,0,1,50
2026,19,505,8,3.6,1,0,16
2027,9,634,58,4.4,0,1,50
2028,3,104,22,4.4,1,0,50
2029,16,824,19,4.0,0,0,27
2030,20,497,6,4.0,0,1,13
2031,13,328,20,2.7,0,0,34
2032,20,913,14,4.6,0,1,17
2033,20,845,4,4.2,0,1,12
2034,7,534,12,3.0,0,0,42
2035,18,353,41,2.5,1,1,34
2036,12,991,12,3.4,1,0,32
2037,17,219,47,4.2,0,0,39
2038,15,787,48,3.3,0,0,44
2039,5,643,24,5.0,1,1,50
2040,1,929,37,3.0,0,0,50
2041,11,657,10,3.3,1,1,33
2042,10,915,37,3.9,0,1,48
2043,9,135,29,3.1,0,0,46
2044,15,156,52,4.3,1,1,46
2045,3,793,14,2.8,0,0,50
2046,5,142,13,3.6,0,1,46
2047,16,463,19,3.2,0,1,27
2048,16,388,44,3.3,1,0,40
2049,13,146,15,2.9,0,1,31
2050,3,320,20,2.6,0,1,50
2051,15,942,57,4.9,1,0,48
2052,7,539,2,4.8,1,0,37
2053,11,708,9,3.2,0,0,32
2054,10,722,49,2.7,1,1,50
2055,2,778,26,2.9,1,1,50
2056,20,799,17,2.8,1,0,18
2057,12,979,27,2.5,0,0,39
2058,7,563,12,2.6,0,0,42
2059,4,780,13,3.9,1,0,48
2060,4,793,47,4.0,0,1,50
2061,2,745,48,4.0,0,0,50
2062,7,709,26,4.2,1,0,49
2063,5,581,56,3.6,0,1,50
2064,14,510,1,3.9,0,1,22
2065,8,223,7,2.9,1,1,37
2066,11,444,42,3.2,0,1,49
2067,16,888,35,4.4,0,1,35
2068,20,690,12,2.7,1,1,16
2069,10,876,43,4.0,0,0,50
2070,20,500,31,4.7,0,0,25
2071,4,121,41,3.0,0,0,50
2072,9,236,7,2.7,0,0,35
2073,9,153,37,3.7,1,0,50
2074,9,937,17,5.0,0,0,40
2075,6,901,57,4.3,1,0,50
2076,20,673,44,4.2,0,0,32
2077,15,704,39,4.6,1,1,39
2078,12,884,23,4.9,0,0,37
2079,4,452,35,4.1,0,1,50
2080,9,704,47,3.0,1,1,50
2081,11,943,44,4.1,1,1,50
2082,20,832,15,4.7,1,1,17
2083,10,425,35,4.4,1,0,47
2084,9,562,28,4.0,1,0,46
2085,13,740,48,3.4,1,0,48
2086,7,633,21,4.6,1,0,46
2087,5,470,9,4.1,0,1,44
2088,11,393,29,3.5,0,0,42
2089,20,662,12,3.8,0,0,16
2090,6,359,16,4.5,0,1,46
2091,1,630,18,4.4,1,1,50
2092,13,443,20,2.7,0,0,34
2093,5,268,18,2.9,0,1,49
2094,1,770,20,4.4,0,0,50
2095,1,688,43,4.1,1,0,50
2096,10,268,26,3.5,0,0,43
2097,20,155,17,2.6,1,0,18
2098,9,418,41,3.8,0,1,50
2099,4,812,47,3.4,0,0,50
2100,14,985,4,4.0,0,1,24
2101,19,585,55,3.7,0,0,39
2102,19,384,26,4.6,1,0,25
2103,6,797,51,3.8,1,1,50
2104,2,982,38,4.8,0,1,50
2105,2,167,54,4.8,1,0,50
2106,7,687,36,5.0,1,0,50
2107,19,356,44,3.9,0,1,34
2108,10,187,10,3.2,1,0,35
2109,8,345,44,3.6,1,0,50
2110,2,433,16,4.8,1,0,50
2111,14,320,44,2.6,0,0,44
2112,3,717,53,3.9,0,0,50
2113,8,351,34,4.2,0,1,50
2114,20,353,55,5.0,1,0,37
2115,17,881,52,4.1,1,1,42
2116,3,466,23,3.1,1,1,50
2117,6,311,51,4.7,0,1,50
2118,20,831,12,4.0,0,1,16
2119,9,121,42,4.3,1,1,50
2120,14,610,10,3.1,1,1,27
2121,2,120,3,4.7,1,0,47
2122,14,289,8,4.8,1,1,26
2123,4,285,44,3.3,0,0,50
2124,18,377,10,3.5,0,1,19
2125,15,150,10,3.2,0,1,25
2126,1,531,12,4.3,1,0,50
2127,12,527,2,3.0,0,1,27
2128,12,841,6,4.2,0,1,29
2129,6,653,19,4.2,0,1,47
2130,10,486,4,3.0,0,1,32
2131,18,944,35,4.6,1,0,31
2132,16,750,2,3.6,1,1,19
2133,4,200,6,3.6,0,1,45
2134,2,924,12,3.1,0,1,50
2135,6,269,57,4.6,1,1,50
2136,16,110,50,5.0,1,1,43
2137,1,990,28,4.2,0,0,50
2138,8,461,22,3.4,1,0,45
2139,12,550,3,3.1,1,1,27
2140,12,808,16,4.8,1,0,34
2141,1,773,31,3.7,0,1,50
2142,15,358,31,2.5,0,0,35
2143,15,198,28,4.4,0,0,34
2144,3,277,45,4.5,0,0,50
2145,3,117,32,2.9,1,0,50
2146,14,493,42,3.0,1,1,43
2147,16,634,30,2.9,0,1,33
2148,20,197,9,3.2,1,0,14
2149,14,320,14,4.0,0,0,29
2150,2,692,39,3.5,0,0,50
2151,9,796,6,4.5,1,1,35
2152,2,233,16,3.5,0,0,50
2153,7,458,54,3.3,1,1,50
2154,2,421,40,3.1,1,0,50
2155,3,663,4,4.1,0,0,46
2156,3,971,37,3.3,1,0,50
2157,4,447,37,4.9,1,0,50
2158,2,752,44,3.1,1,0,50
2159,18,690,14,5.0,0,1,21
2160,19,791,20,3.6,1,0,22
2161,8,597,13,4.1,1,0,40
2162,14,486,20,4.2,0,0,32
2163,7,524,12,2.7,0,1,42
2164,19,482,56,4.0,0,1,40
2165,11,386,60,3.8,1,0,50
2166,5,623,11,4.0,0,1,45
2167,14,219,59,4.2,0,1,50
2168,13,219,5,3.1,1,0,26
2169,1,471,10,4.6,0,1,50
2170,5,280,4,4.9,1,0,42
2171,2,683,25,4.5,0,1,50
2172,12,793,7,3.2,1,1,29
2173,10,850,6,2.5,1,1,33
2174,17,402,32,4.7,0,1,32
2175,3,712,31,4.7,0,0,50
2176,4,827,41,2.7,1,1,50
2177,4,105,58,4.9,1,1,50
2178,14,864,30,5.0,1,1,37
2179,18,484,49,3.6,1,0,38
2180,15,214,27,4.2,1,0,33
2181,4,215,27,2.9,0,0,50
2182,10,751,31,2.6,1,1,45
2183,18,892,53,3.7,0,0,40
2184,12,986,6,3.6,1,1,29
2185,2,338,36,3.6,1,1,50
2186,18,761,13,4.2,1,0,20
2187,10,490,12,4.2,1,1,36
2188,5,770,47,2.9,1,0,50
2189,19,992,15,3.8,0,1,19
2190,8,563,14,3.6,0,0,41
2191,18,500,18,3.5,1,0,23
2192,18,587,32,3.4,0,0,30
2193,1,737,53,2.8,1,1,50
2194,4,725,49,3.5,1,1,50
2195,20,913,40,4.3,1,1,30
2196,3,217,21,3.4,0,0,50
2197,13,320,48,3.9,1,0,48
2198,15,111,52,3.6,0,0,46
2199,1,286,18,3.7,1,1,50
2200,6,395,13,5.0,1,0,44
2201,16,357,45,4.6,1,1,40
2202,9,785,50,5.0,1,1,50
2203,14,559,51,4.8,1,1,47
2204,2,457,56,3.5,0,0,50
2205,19,910,58,4.0,1,0,41
2206,20,191,56,2.7,1,0,38
2207,1,763,25,4.2,1,1,50
2208,6,884,10,4.8,1,0,43
2209,8,985,29,3.7,1,1,48
2210,4,855,31,4.5,1,1,50
2211,6,910,25,2.6,1,0,50
2212,11,762,53,3.3,0,0,50
2213,8,578,59,4.9,1,0,50
2214,2,876,54,4.7,1,0,50
2215,13,419,29,3.8,1,0,38
2216,14,967,55,4.3,1,0,49
2217,6,795,53,4.5,0,0,50
2218,8,623,46,4.4,1,1,50
2219,12,370,59,3.7,1,1,50
2220,9,476,13,3.6,1,0,38
2221,1,581,14,3.2,1,1,50
2222,19,930,22,3.3,1,1,23
2223,5,853,18,3.8,0,1,49
2224,7,188,53,2.8,0,1,50
2225,3,915,33,3.3,0,1,50
2226,5,203,45,4.8,0,1,50
2227,2,445,50,3.9,0,0,50
2228,1,143,27,4.5,1,0,50
2229,3,804,17,3.8,0,1,50
2230,15,166,2,3.1,0,0,21
2231,15,211,9,4.3,1,1,24
2232,1,899,32,4.7,1,0,50
2233,9,125,16,2.7,0,0,40
2234,18,322,36,3.5,1,0,32
2235,2,499,42,2.7,1,0,50
2236,12,880,8,4.0,1,1,30
2237,16,199,6,3.0,0,1,21
2238,3,488,27,4.5,1,0,50
2239,13,760,60,4.7,1,1,50
2240,16,827,3,4.9,1,1,19
2241,11,851,3,3.2,1,1,29
2242,6,101,32,3.9,0,0,50
2243,15,583,59,3.5,0,0,49
2244,20,594,58,4.1,0,1,39
2245,9,743,26,4.2,1,0,45
2246,20,803,44,2.8,1,0,32
2247,5,985,53,4.1,0,0,50
2248,18,560,34,3.4,0,0,31
2249,3,653,57,4.0,1,0,50
2250,16,323,17,4.3,1,0,26
